map_context,condition,County,cell_id,count,share_of_condition_pct,centroid_lat,centroid_lon
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1759,2,0.03445305770887166,39.21790538613273,-76.7989444532209
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1760,1,0.01722652885443583,39.23411718317317,-76.79935848751396
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1761,1,0.01722652885443583,39.25032893128774,-76.7997728559612
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1769,1,0.01722652885443583,39.18580135442983,-76.77728578428014
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1770,1,0.01722652885443583,39.20201343286426,-76.77769436838605
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1771,3,0.05167958656330749,39.21822546247376,-76.77810328219954
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1779,1,0.01722652885443583,39.20232960121693,-76.75685765427849
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1784,6,0.10335917312661498,39.20264204505815,-76.73602061431895
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1785,1,0.01722652885443583,39.218854435561965,-76.7364199540168
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Howard,1788,2,0.03445305770887166,39.203829674389645,-76.71702542345474
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1793,1,0.01722652885443583,39.10125574966789,-76.83229833497609
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1796,2,0.03445305770887166,39.0878869308599,-76.81644682729666
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1797,15,0.2583979328165375,39.10403715298572,-76.81677070334435
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1803,1,0.01722652885443583,39.10442143766979,-76.79605554467734
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1824,1,0.01722652885443583,39.02430253976565,-76.73164906688517
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1830,1,0.01722652885443583,39.121579362791,-76.73402874007851
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1831,4,0.06890611541774332,39.13779199651542,-76.73442647264136
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1847,1,0.01722652885443583,39.057035469382,-76.71164656505675
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1848,1,0.01722652885443583,39.07324847404919,-76.71203826411273
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1849,1,0.01722652885443583,39.08946143020384,-76.71243027906661
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1850,6,0.10335917312661498,39.10567433783737,-76.71282261019732
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1851,5,0.08613264427217916,39.1218871969412,-76.71321525778421
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1852,2,0.03445305770887166,39.138100007506736,-76.71360822210697
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1853,3,0.05167958656330749,39.15431276952541,-76.71400150344564
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1872,3,0.05167958656330749,39.008699063600176,-76.6896928337816
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1873,9,0.15503875968992248,39.024912387911215,-76.69007884510062
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1874,4,0.06890611541774332,39.04112566381404,-76.69046516766338
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1875,3,0.05167958656330749,39.05733889130012,-76.69085180174444
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1876,9,0.15503875968992248,39.07355207036092,-76.69123874761866
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1877,2,0.03445305770887166,39.089765200987884,-76.6916260055612
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1879,1,0.01722652885443583,39.12219131690633,-76.69240145875412
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1880,2,0.03445305770887166,39.1384043021808,-76.6927896545567
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1901,3,0.05167958656330749,39.00899826335514,-76.66891199610156
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1902,4,0.06890611541774332,39.02521175969851,-76.66929326543301
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1903,1,0.01722652885443583,39.04142520771119,-76.66967484218846
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1909,1,0.01722652885443583,39.13870488036927,-76.67197077383364
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1933,1,0.01722652885443583,39.057934617470174,-76.6492613435671
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1937,2,0.03445305770887166,39.1227884136106,-76.65077292584554
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1938,1,0.01722652885443583,39.1390017419058,-76.65115158378119
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1942,3,0.05167958656330749,39.2038545718773,-76.65266927308474
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1943,4,0.06890611541774332,39.2200211275448,-76.65310606980103
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1954,2,0.03445305770887166,38.86365889091166,-76.62401678896668
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1969,1,0.01722652885443583,39.106867845184524,-76.62958461242687
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1970,9,0.15503875968992248,39.12308139001944,-76.62995819964748
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1971,12,0.20671834625322996,39.13929488662614,-76.63033208824312
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1972,9,0.15503875968992248,39.15550833499636,-76.63070627848029
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1973,13,0.2239448751076658,39.171721735121885,-76.63108077062586
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1974,5,0.08613264427217916,39.18793508699448,-76.63145556494702
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1975,5,0.08613264427217916,39.20414839060594,-76.63183066171132
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,1976,2,0.03445305770887166,39.218992306801766,-76.63148025520923
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2000,1,0.01722652885443583,39.090943181560675,-76.60840582643522
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2001,1,0.01722652885443583,39.10715694064413,-76.60877435061926
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2002,1,0.01722652885443583,39.123370651582654,-76.60914317207445
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2003,6,0.10335917312661498,39.13958431436807,-76.60951229106357
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2004,9,0.15503875968992248,39.15579792899219,-76.60988170784977
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2005,3,0.05167958656330749,39.172011495446895,-76.61025142269645
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2006,13,0.2239448751076658,39.18822501372402,-76.61062143586746
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2007,5,0.08613264427217916,39.20443848381543,-76.61099174762693
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2008,28,0.48234280792420325,39.22044192217531,-76.61163480630573
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2009,14,0.24117140396210163,39.23187481709766,-76.61537462242538
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2032,1,0.01722652885443583,39.075014429205225,-76.5872365607268
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2033,2,0.03445305770887166,39.09122840024903,-76.58760002954662
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2034,1,0.01722652885443583,39.10744232323006,-76.58796379154052
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2036,9,0.15503875968992248,39.13987002497145,-76.58869219608705
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2037,4,0.06890611541774332,39.156083803715596,-76.58905683915877
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2039,3,0.05167958656330749,39.188511216910456,-76.58978700819948
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Anne Arundel,2040,1,0.01722652885443583,39.20409234393041,-76.59091238533628
